id,codigo,nombre,ubicacion
PA235,PA235,Avenida Viel / esq. Pedro Lagos,POINT(-70.65603865427725 -33.46719489804239)
PA236,PA236,Avenida Viel / esq. Victoria,POINT(-70.65615199603583 -33.46489199853446)
PA237,PA237,Avenida Viel / esq. Santiago,POINT(-70.65624699461213 -33.46291800328991)
PA238,PA238,Parada 2 / (M) Parque O'Higgins,POINT(-70.65633897389237 -33.46088778314508)
PA239,PA239,Parada 3 / Museo Militar,POINT(-70.65660758371041 -33.456808497912625)
PA240,PA240,Manuel Rodríguez / esq. Av. 10 de Julio,POINT(-70.65740599974406 -33.45485199821196)
PA339,PA339,Parada 5 / (M) Universidad de Chile,POINT(-70.64958591753864 -33.44382152033488)
PI356,PI356,Parada / Mall Plaza Oeste,POINT(-70.715443003446 -33.5158630039997)
PA675,PA675,Parada 13 / (M) Los Héroes,POINT(-70.65994599858037 -33.44750799766005)
PI358,PI358,Parada / Lider - Oeste,POINT(-70.7089329980172 -33.51781600323426)
PI359,PI359,Parada / Mall Plaza Oeste,POINT(-70.71346899866461 -33.516058996631195)
PB422,PB422,Parada 2 / Norte Sur - Dorsal,POINT(-70.68226428510033 -33.402964673030816)
PB423,PB423,Parada / INACAP - Renca,POINT(-70.68040783769092 -33.40737645633078)
PB424,PB424,Parada / Terminal de Flores,POINT(-70.6800491005243 -33.41011682039376)
PB425,PB425,Av. Edo. Frei Montalva / esq. José M. Balmaceda,POINT(-70.67952799588895 -33.41423699894664)
PB426,PB426,Parada / Pasarela Aldunate,POINT(-70.6792085227406 -33.4159872648661)
PB427,PB427,Parada / Pasarela Zañartu,POINT(-70.67881223218922 -33.418081614291886)
PB428,PB428,Parada / Pasarela Enrique Soro,POINT(-70.67582348346542 -33.42122719571834)
PB429,PB429,Parada 1 / Puente Bulnes,POINT(-70.67247185928726 -33.42478712012219)
PA51,PA51,Parada 3 / (M) Santa Ana,POINT(-70.65824508065917 -33.438587354529275)
PA52,PA52,San Martín / esq. Moneda,POINT(-70.65780838105906 -33.441980898113535)
PA28,PA28,Parada 7 / (M) La Moneda,POINT(-70.65680101524381 -33.44571557946015)
PA598,PA598,Parada 8 / (M) Universidad de Chile,POINT(-70.65224000474392 -33.44454000369353)
PA371,PA371,Parada 5 / (M) Santa Lucía,POINT(-70.64531300389298 -33.442808996642306)
PA169,PA169,Parada 1 / (M) Universidad Católica,POINT(-70.64058707013115 -33.44039442226231)
PA170,PA170,Parada 6 / Plaza Italia,POINT(-70.63630999504724 -33.438124001894046)
PA373,PA373,Parada 9 / Plaza Italia,POINT(-70.6370586230324 -33.437628241448934)
PA692,PA692,Parada 2 / (M) Universidad Católica,POINT(-70.64138290869923 -33.44056597675929)
PA43,PA43,Miraflores / esq. Agustinas,POINT(-70.64520259764475 -33.44060660512969)
PA44,PA44,Miraflores / esq. Merced,POINT(-70.6455090030484 -33.4382730029556)
PA261,PA261,Parada 4 / San Antonio - Santo Domingo,POINT(-70.6483550924086 -33.43586603596098)
PA262,PA262,Parada 2 / (M) Plaza de Armas,POINT(-70.65106052145597 -33.43614495744177)
PA423,PA423,Parada 1 / Santo Domingo - Teatinos,POINT(-70.65550433806897 -33.436658272146424)
PA303,PA303,Parada 1 / (M) Santa Ana,POINT(-70.65892262507924 -33.437004426460206)
PA245,PA245,Parada 2 / Teatro Teletón,POINT(-70.65976600270257 -33.436120001799175)
PA265,PA265,Manuel Rodríguez / esq. San Pablo,POINT(-70.65994200375806 -33.43479199935657)
PB430,PB430,Av. Edo. Frei Montalva / esq. Comte. Canales,POINT(-70.66424099811266 -33.4278169988878)
PB1525,PB1525,Av. Edo. Frei Montalva / esq. Carlos Medina,POINT(-70.6673420025188 -33.426698996339525)
PB431,PB431,Parada 2 / Puente Bulnes,POINT(-70.67080300103714 -33.425476001169805)
PB432,PB432,Parada / Pasarela Enrique Soro,POINT(-70.67446199843104 -33.42148600326403)
PB433,PB433,Parada / Pasarela Zañartu,POINT(-70.67792699800485 -33.41849599688076)
PB434,PB434,Parada / Pasarela Aldunate,POINT(-70.67850700203213 -33.41626499947505)
PB435,PB435,Av. Edo. Frei Montalva / esq. Dgo. Santa María,POINT(-70.67873050231778 -33.41449454374168)
PB436,PB436,Parada / Terminal de Flores,POINT(-70.67956602791536 -33.4091871784812)
PB437,PB437,Parada / INACAP - Renca,POINT(-70.6800185321519 -33.40610573765239)
PB1559,PB1559,Parada 1 / Norte Sur - Dorsal,POINT(-70.68147008199591 -33.40319810154361)
PB439,PB439,Parada / Pasarela El Olivo,POINT(-70.6821619953735 -33.402061349244214)
PA329,PA329,Parada 13 / Estación Mapocho,POINT(-70.65223178200729 -33.43184982856926)
PA476,PA476,Parada 5 / Recoleta Franciscana,POINT(-70.64891036199523 -33.43263813881636)
PA89,PA89,Parada 1 / Santo Domingo - San Antonio,POINT(-70.64883604165085 -33.43559504520021)
PA820,PA820,Parada 3 / Merced - San Antonio,POINT(-70.64854594711599 -33.437477407471036)
PA821,PA821,Parada 1 / Teatro Municipal,POINT(-70.64794531720767 -33.44128920552847)
PC145,PC145,Parada 3 / Plaza Italia,POINT(-70.6349659953608 -33.43758800011386)
PA259,PA259,Parada 4 / (M) Bellas Artes,POINT(-70.64259247339622 -33.43653672618731)
PB1967,PB1967,Av. Independencia / esq. Pablo Urzúa,POINT(-70.66595180158014 -33.401028475635975)
PB1964,PB1964,Parada 1 / Einstein - Independencia,POINT(-70.66309249492733 -33.404136575490796)
PB1960,PB1960,Parada 6 / (M) Pza. Chacabuco,POINT(-70.66072690078639 -33.40745247528709)
PB1958,PB1958,Av. Independencia / esq. Los Nidos,POINT(-70.65968610142012 -33.41021837989836)
PB1957,PB1957,Parada 1 / Inglaterra - Independencia,POINT(-70.65849540108063 -33.412852476072445)
PB1955,PB1955,Parada 1 / CESFAM Dr. Agustín Cruz Melo,POINT(-70.65700939968225 -33.4158726742467)
PB1953,PB1953,Parada 1 / (M) Hospitales,POINT(-70.65633599516642 -33.41796327730283)
PB1951,PB1951,Parada 3 / Hospital Clínico U. de Chile,POINT(-70.65562799592335 -33.420927379635565)
PB1950,PB1950,Parada 1 / Mall Barrio Independencia,POINT(-70.65453629372874 -33.42580077827155)
PB1948,PB1948,Parada 1 / Gral. de La.Lastra - Independencia,POINT(-70.653514392892 -33.429639877107455)
PA84,PA84,Parada 2 / Estación Mapocho,POINT(-70.65309000050547 -33.43243600334594)
PA87,PA87,Parada 7 / Estación Mapocho,POINT(-70.65239099569558 -33.43300600392501)
PB212,PB212,Parada / Terminal de Buses La Paz,POINT(-70.65140555205986 -33.428859104112725)
PB587,PB587,Echeverría / esq. Residencial,POINT(-70.65188386600379 -33.42497171931482)
PB214,PB214,Parada 2 / Mall Barrio Independencia,POINT(-70.65427719750755 -33.42511218181207)
PB1952,PB1952,Parada 5 / Hospital Clínico U. de Chile,POINT(-70.65580509923848 -33.420222175936686)
PB1954,PB1954,Parada 6 / (M) Hospitales,POINT(-70.65647819741494 -33.41746847512493)
PB1956,PB1956,Parada 2 / CESFAM Dr. Agustín Cruz Melo,POINT(-70.65734189281882 -33.41528617390125)
PB1959,PB1959,Av. Independencia / esq. General Saavedra,POINT(-70.6597131032594 -33.41015907510576)
PB1963,PB1963,Parada 5 / (M) Pza. Chacabuco,POINT(-70.6616281986559 -33.40588297462851)
PB1966,PB1966,Parada 2 / Einstein - Independencia,POINT(-70.66369749716011 -33.40351627472056)
PB1968,PB1968,Av. Independencia / esq. Huidobro,POINT(-70.6664722008985 -33.40058507323182)
PI357,PI357,Parada / Lider - Oeste,POINT(-70.70921110741332 -33.51827764962513)
PI1428,PI1428,Avenida Aeropuerto / esq. Acceso Lider,POINT(-70.71099749979825 -33.515916287881964)
PI1424,PI1424,Avenida Aeropuerto / esq. Nueva Uno,POINT(-70.71035508409443 -33.51518853160361)
PI1425,PI1425,Avenida Aeropuerto / esq. Carriel Sur,POINT(-70.70865900234087 -33.51322499641226)
PI1422,PI1422,Avenida Aeropuerto / esq. Ob. Javier Vasquez,POINT(-70.70754198201503 -33.51193896150469)
PI1423,PI1423,Avenida Aeropuerto / esq. Fernández Albano,POINT(-70.70567368929063 -33.509767058273766)
PI1429,PI1429,Av.Fernández Albano / esq. Otter,POINT(-70.70167244117327 -33.51091819967188)
PH602,PH602,Avenida Cerrillos / esq. Pasaje 13 Sur,POINT(-70.69861499422636 -33.51051300010899)
PH603,PH603,Avenida Cerrillos / esq. Av. Card. José Mª Caro,POINT(-70.69703888373964 -33.507341538006614)
PH604,PH604,Avenida Cerrillos / esq. Buenaventura,POINT(-70.69600999987576 -33.50525400188271)
PH605,PH605,Avenida Lo Ovalle / esq. Azteca,POINT(-70.69301900108829 -33.50285400209701)
PH606,PH606,Avenida Lo Ovalle / esq. Avenida Central,POINT(-70.69105300067308 -33.50352799709978)
PH477,PH477,Avenida Lo Ovalle / esq. Cooperación,POINT(-70.68775295930931 -33.504669833899754)
PH478,PH478,Avenida Lo Ovalle / esq. Maipú,POINT(-70.68505299593265 -33.50560699833479)
PH479,PH479,Avenida Lo Ovalle / esq. Av. Clotario Blest,POINT(-70.68309899531633 -33.50625400299989)
PH257,PH257,Avenida Lo Ovalle / esq. Pasaje 38,POINT(-70.67696299860904 -33.508379998213435)
PH258,PH258,Avenida Lo Ovalle / esq. Valparaíso,POINT(-70.67452299695402 -33.5093439967878)
PH259,PH259,Avenida Lo Ovalle / esq. Av. J. J. Prieto Vial,POINT(-70.67151799671466 -33.51064800074554)
PG274,PG274,Avenida Lo Ovalle / esq. Nueva 2,POINT(-70.66970596884777 -33.51120418771166)
PG289,PG289,Avenida Lo Ovalle / esq. Colón,POINT(-70.66634444293335 -33.51224154557299)
PG278,PG278,Avenida Lo Ovalle / esq. Ciencias,POINT(-70.66259800246571 -33.513363999186986)
PG1107,PG1107,Ciencias / esq. Briones Luco,POINT(-70.66283611286248 -33.51479431651036)
PG425,PG425,Ciencias / esq. Sergio Ceppi,POINT(-70.66325388474809 -33.516441036130296)
PG1167,PG1167,Locarno / esq. Paulina,POINT(-70.66125893918414 -33.51824641489332)
PG1585,PG1585,Parada / EIM Lo Ovalle,POINT(-70.66038444581373 -33.51690325796732)
PG279,PG279,Parada 3 / Paradero 17 Gran Avenida,POINT(-70.6584050004002 -33.51465299780202)
PG445,PG445,Paulina / esq. Locarno,POINT(-70.660917946894 -33.518613184080586)
PG1587,PG1587,Paulina / esq. Santa Corina,POINT(-70.66101900356213 -33.51493000293237)
PH250,PH250,Avenida Lo Ovalle / esq. 2ª Transversal,POINT(-70.66179199557837 -33.513530000993846)
PH464,PH464,Avenida Lo Ovalle / esq. 3ª Transversal,POINT(-70.66461300370098 -33.51266899508821)
PH251,PH251,Avenida Lo Ovalle / esq. 4ª Transversal,POINT(-70.66685099519337 -33.5119870009784)
PH252,PH252,Avenida Lo Ovalle / esq. Pasaje 4,POINT(-70.67018610887023 -33.5109720982249)
PH253,PH253,Avenida Lo Ovalle / esq. Las Magnolias,POINT(-70.67404000170039 -33.50942900169503)
PH254,PH254,Avenida Lo Ovalle / esq. Las Camelias,POINT(-70.67610800133188 -33.50852599570174)
PH465,PH465,Avenida Lo Ovalle / esq. Arturo Alessandri,POINT(-70.68582218507251 -33.5052323172835)
PH466,PH466,Avenida Lo Ovalle / esq. Avenida Central,POINT(-70.69051099713805 -33.50362000342283)
PI1307,PI1307,Av.Fernández Albano / esq. Av. Aeropuerto,POINT(-70.70505700209837 -33.50962999806454)
PI1427,PI1427,Avenida Aeropuerto / esq. Ob. Javier Vasquez,POINT(-70.70748684226572 -33.51157904445386)
PI1426,PI1426,Avenida Aeropuerto / esq. Carriel Sur,POINT(-70.70870175993315 -33.5131519824943)
PI1421,PI1421,Avenida Aeropuerto / esq. Nueva Uno,POINT(-70.71022585018669 -33.51473509422294)
PI360,PI360,Av. Américo Vespucio / esq. Camino a Lonquén,POINT(-70.71731399898951 -33.5143039976111)
PI1069,PI1069,Yelcho / esq. Palena,POINT(-70.70745400257728 -33.4726230014081)
PI1070,PI1070,Palena / esq. Colu,POINT(-70.7066749966044 -33.4704779975909)
PI1071,PI1071,Río Quetro / esq. Pasaje Quillagua,POINT(-70.70606299998116 -33.46875700201628)
PI1072,PI1072,Río Quetro / esq. Av. Las Rejas-Sur,POINT(-70.70492200227869 -33.468776997123065)
PI1166,PI1166,Padre V. Irarrázaval / esq. Pingüinos,POINT(-70.69295928512234 -33.47105406391797)
PI1167,PI1167,Padre V. Irarrázaval / esq. Hermanos Carrera,POINT(-70.69283799929134 -33.47366299985665)
PI1168,PI1168,Padre V. Irarrázaval / esq. Av. Del Ferrocarril,POINT(-70.69263799911245 -33.475838002326896)
PI1169,PI1169,Avenida del Ferrocarril / esq. Pasaje 23,POINT(-70.69004199754285 -33.47505999955894)
PI1675,PI1675,Av. Padre Hurtado / esq. Manuel Rodríguez,POINT(-70.68785062167541 -33.472210166069004)
PI1170,PI1170,Logroño / esq. Adolfo Eastman,POINT(-70.68611388197773 -33.47094987654205)
PI1172,PI1172,Obispo Manuel Umaña / esq. Pedro A. González,POINT(-70.68450758555662 -33.468387821027896)
PI1491,PI1491,Obispo Manuel Umaña / esq. Arz. Subercaseaux,POINT(-70.68439012748799 -33.46608167021777)
PI1173,PI1173,Obispo Manuel Umaña / esq. Iquique,POINT(-70.68426800336829 -33.46452999640259)
PI1174,PI1174,Obispo Manuel Umaña / esq. Hogar de Cristo,POINT(-70.68413499887673 -33.46191600349828)
PI1175,PI1175,Obispo Manuel Umaña / esq. Arica,POINT(-70.68401899928996 -33.45951200086228)
PI1176,PI1176,Obispo Manuel Umaña / esq. Tacna,POINT(-70.68393600310482 -33.45736600065356)
PI1177,PI1177,Obispo Manuel Umaña / esq. Ob. Javier Vásquez,POINT(-70.68398399442532 -33.455088998686364)
PI1178,PI1178,Parada 6 / (M) Universidad de Santiago,POINT(-70.68480400250832 -33.452914999054975)
PI1814,PI1814,Parada 6 / (M) Estación Central,POINT(-70.67806116934194 -33.45090455693243)
PA163,PA163,Parada 1 / (M) Unión Latinoamericana,POINT(-70.67081699709924 -33.44893699644941)
PA164,PA164,Parada 2 / (M) República,POINT(-70.66678206127807 -33.44786456006653)
PA165,PA165,Parada 7 / (M) Los Héroes,POINT(-70.66109999788894 -33.446742998950526)
PA167,PA167,Parada 6 / (M) Universidad de Chile,POINT(-70.65086193707704 -33.44412840783191)
PA92,PA92,Parada 1 / Alonso de Ovalle - San Francisco,POINT(-70.64713142485358 -33.445212259574944)
PA93,PA93,Parada 3 / Santa Isabel - San Francisco,POINT(-70.6469233848652 -33.45056985538562)
PA94,PA94,Parada 3 / Diez de Julio - San Francisco,POINT(-70.64660362493524 -33.453267015571214)
PA95,PA95,Parada 9 / (M) Matta,POINT(-70.64565299531203 -33.45766300339233)
PA96,PA96,Parada 3 / Hospital Sn. Borja Arriarán,POINT(-70.64504849126862 -33.460698614084386)
PA97,PA97,Parada 3 / Victoria - San Francisco,POINT(-70.64464495103199 -33.46421435492159)
PA98,PA98,Parada 3 / Ñuble - San Francisco,POINT(-70.64405899746727 -33.46909399564074)
PA99,PA99,Parada 3 / Matadero Franklin,POINT(-70.6438841815744 -33.472264048798564)
PA819,PA819,San Francisco / esq. Placer,POINT(-70.64381835794235 -33.475160069846844)
PH785,PH785,Parada 5 / (M) Bío Bío,POINT(-70.64219199737178 -33.47881899870142)
PH401,PH401,Parada 9 / (M) Bío Bío,POINT(-70.64077099958331 -33.47719899506851)
PH402,PH402,Pintor Cicarelli / esq. Yalta,POINT(-70.6372449948901 -33.477055997895015)
PH403,PH403,Carlos Silva Vildósola / esq. Carmen,POINT(-70.63430674858148 -33.478051313424835)
PH385,PH385,Carlos Silva Vildósola / esq. Lira,POINT(-70.63114700130087 -33.47754299700198)
PH386,PH386,Lira / esq. Diag. Sta. Elena,POINT(-70.63057491525468 -33.47937064212704)
PH1465,PH1465,Juan Sebastián Bach / esq. Stravinsky,POINT(-70.62826388809944 -33.48021098756748)
PH387,PH387,Juan Sebastián Bach / esq. Haydn,POINT(-70.62571700011183 -33.47971499508058)
PE473,PE473,Sebastopol / esq. Avenida Estadio,POINT(-70.61321287076113 -33.51519898898219)
PE474,PE474,Sebastopol / esq. Punta Arenas,POINT(-70.61129000268218 -33.51524200353218)
PE475,PE475,Parada / Paradero 10 Av.Vicuña Mackenna,POINT(-70.60911861634838 -33.51356461692946)
PE476,PE476,Parada 5 / (M) Mirador,POINT(-70.60690297626753 -33.51301711854322)
PE478,PE478,Mirador Azul / esq. El Mirador,POINT(-70.60408099986849 -33.51252100163727)
PE1419,PE1419,Parada 1 / Mall Florida Center,POINT(-70.60605152898486 -33.51209820188513)
PE1289,PE1289,Parada 4 / (M) Mirador,POINT(-70.60589379928092 -33.512668576629885)
PE1487,PE1487,Parada 6 / (M) Mirador,POINT(-70.60844377746334 -33.513167562415916)
PE1488,PE1488,Av. Vicuña Mackenna / esq. Millaray,POINT(-70.60712012577343 -33.51532828999356)
PE1302,PE1302,Millaray / esq. Fresia,POINT(-70.60859236155815 -33.515957127317115)
PE1315,PE1315,Sebastopol / esq. Avenida Estadio,POINT(-70.61338199982416 -33.51508899999885)
PE1314,PE1314,Sebastopol / esq. Mañío,POINT(-70.61517600139084 -33.51502100292187)
PE1307,PE1307,Mañío / esq. Avenida Lo Ovalle,POINT(-70.61590499800478 -33.513595001559125)
PH1466,PH1466,Avenida Lo Ovalle / esq. Francia,POINT(-70.61775999494284 -33.51367199629495)
PH412,PH412,Avenida Lo Ovalle / esq. Avenida Haydn,POINT(-70.61961799543327 -33.51414799789613)
PH669,PH669,Avenida Haydn / esq. Lago Rupanco,POINT(-70.6199510044266 -33.51286499505344)
PH670,PH670,Avenida Haydn / esq. Futrono,POINT(-70.6204666478164 -33.51053709599265)
PH671,PH671,Avenida Haydn / esq. Av. Departamental,POINT(-70.62086400277109 -33.50816899713042)
PH1535,PH1535,Avenida Haydn / esq. Llico,POINT(-70.62156444048594 -33.50492446115778)
PH1534,PH1534,Avenida Haydn / esq. Pirámide,POINT(-70.62174084785919 -33.50325410490812)
PH1545,PH1545,Avenida Haydn / esq. Capitán Prat,POINT(-70.62249170292762 -33.500798547459)
PH423,PH423,Avenida Haydn / esq. Ingeniero Budge,POINT(-70.62290899429632 -33.49842199963002)
PH424,PH424,Avenida Haydn / esq. Av.Pdte. S.Allende,POINT(-70.62322424386086 -33.496539480084266)
PH425,PH425,Central / esq. Comercio,POINT(-70.62370884116824 -33.49420066290265)
PH426,PH426,Central / esq. El Pinar,POINT(-70.6238517344666 -33.491866385894824)
PH1470,PH1470,1° de Mayo / esq. Darwin,POINT(-70.62431899408165 -33.48976999549781)
PH1648,PH1648,1° de Mayo / esq. Av.Carlos Valdovinos,POINT(-70.6251151444969 -33.4861366755887)
PH482,PH482,Isabel Riquelme / esq. Enrique Soro,POINT(-70.62724799964697 -33.48289499574283)
PH181,PH181,Sierra Bella / esq. Santa Corina,POINT(-70.63108800261834 -33.47908199705877)
PH791,PH791,Pintor Cicarelli / esq. Artemio Gutiérrez,POINT(-70.63237695090454 -33.47628724317323)
PH432,PH432,Pintor Cicarelli / esq. Carmen,POINT(-70.63430219309855 -33.47656073102701)
PH433,PH433,Pintor Cicarelli / esq. Yalta,POINT(-70.6367809968189 -33.476916997246526)
PH434,PH434,Parada 8 / (M) Bío Bío,POINT(-70.64165599491828 -33.477106001303504)
PA100,PA100,Parada 2 / Persa Bío Bío,POINT(-70.64193048594274 -33.47405452870621)
PA101,PA101,Parada 2 / Franklin - Santa Rosa,POINT(-70.64203600198339 -33.471990003210124)
PA102,PA102,Parada 2 / Sargento Aldea - Santa Rosa,POINT(-70.64223500393061 -33.46862000324611)
PA103,PA103,Parada 2 / Miguel León Prado - Santa Rosa,POINT(-70.64240617769748 -33.46464405605103)
PA104,PA104,Parada 2 / Hospital Sn. Borja Arriarán,POINT(-70.6428511598185 -33.46088945573126)
PA105,PA105,Parada 3 / (M) Matta,POINT(-70.64326693227004 -33.45766397951062)
PA106,PA106,Parada 2 / Colegio Santa María,POINT(-70.64409899426443 -33.45211600176137)
PA107,PA107,Parada 2 / Cóndor - Santa Rosa,POINT(-70.6444809981559 -33.44986099736915)
PA108,PA108,Parada 4 / Curicó - Santa Rosa,POINT(-70.64514584894667 -33.44669224175852)
PA183,PA183,Parada 3 / (M) Universidad de Chile,POINT(-70.6512749998496 -33.443799999225135)
PA185,PA185,Parada 3 / (M) Los Héroes,POINT(-70.6610999947122 -33.4459579980773)
PA187,PA187,Parada 1 / (M) República,POINT(-70.66703886447789 -33.44741792468459)
PA186,PA186,Parada 6 / (M) Unión Latinoamericana,POINT(-70.67131999493282 -33.44857499771274)
PA16,PA16,Parada 2 / (M) Estación Central,POINT(-70.67843199926929 -33.450482995106576)
PI1076,PI1076,Avenida Ecuador / esq. Ob. Manuel Umaña,POINT(-70.68543373127991 -33.45081405837807)
PI1077,PI1077,Avenida Ecuador / esq. Ruiz Tagle,POINT(-70.68816699842573 -33.450729997902805)
PI346,PI346,Parada 4 / Estadio USACH,POINT(-70.69133841478823 -33.451279991447194)
PI911,PI911,Parada 8 / (M) San Alberto Hurtado,POINT(-70.69095899748494 -33.4545450008758)
PI68,PI68,Av. General Velásquez / esq. Avenida 5 de Abril,POINT(-70.68972100294874 -33.45778199962827)
PI69,PI69,Parada / Santuario Padre Hurtado,POINT(-70.68851100034082 -33.46150600027894)
PI70,PI70,Av. General Velásquez / esq. Veteranos del 79,POINT(-70.68833588348531 -33.46391370934756)
PI71,PI71,Av. General Velásquez / esq. Arz. Subercaseaux,POINT(-70.68840669703994 -33.46611155152444)
PI72,PI72,Av. General Velásquez / esq. Pingüinos,POINT(-70.68840899408974 -33.470134995851296)
PI1183,PI1183,Avenida del Ferrocarril / esq. Pasaje 26,POINT(-70.68986800242698 -33.474876003595064)
PI1184,PI1184,Avenida del Ferrocarril / esq. Padre V. Irarrázaval,POINT(-70.69227099773086 -33.47609399861594)
PI1185,PI1185,Padre V. Irarrázaval / esq. Hermanos Carrera,POINT(-70.69271099683517 -33.47400200404836)
PI1186,PI1186,Padre V. Irarrázaval / esq. Pingüinos,POINT(-70.69284249718369 -33.47154903274957)
